feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
0.036996089949053124,-1.2805424454355925,-0.3860025756494393,-1.7886060780334185,-0.2946523824545637,-3.24576878491411,0.9262574910843923,-3.055053226310576,0.9521672738508589,0.6710652696830232,-0.5044226832971694,-1.5198927996189848,0.2737321076356598,delta
-4.30500052741707,-2.1746952785786435,-1.4228769078115544,3.656966141780652,1.0027035200744376,2.7477495773159237,0.03971382171963468,8.972679602572702,-2.3614901276079645,1.6587635154118332,0.2023833705986952,-1.556951086706478,0.30330644826768927,gamma
0.21421309136877054,-0.952033840130625,2.404837542253973,0.36636826235425834,-1.5143432552044915,-3.1323745197819886,1.7448614066234935,-3.801235060200292,-0.7353764837781809,-2.002222517240237,-0.8003354061653037,-0.49898725597911187,-1.2288104980849635,gamma
1.3711448904611345,2.555526837964539,-0.6656934648935469,-0.7837051028046162,-1.3828261538344773,-1.4974483725838532,0.2408767572004076,-2.7484749061545943,0.22140729845708873,-0.18147816369386316,0.3857499681816948,0.7026599984993058,-0.26258668330728696,alpha
-3.15017069919569,-2.2326255960411805,-0.9710620291077331,0.9869385020455446,1.9116505524386485,-1.9940280794102372,1.2666612531984123,-2.1030077737267043,1.8043825376567115,-1.4591850493290213,0.5711412420380737,-0.7234866224198,-0.3120099523170915,alpha
-1.0588101522324065,1.8341654754374659,0.3023229003482749,2.653701951471695,-3.315283952088636,-1.8560172555380356,-0.14166263187224326,0.19601153748028244,-2.75024779298952,-1.5633424190673524,-0.10737861841004537,1.6056779580824545,-0.9473646022712805,gamma
2.17152739206283,0.5006861786141839,-0.04147177799914767,-1.0304710161400532,-3.151973928525217,-1.9332410516678342,-0.39711533156785284,-3.421822791101593,-1.163639265964185,-1.4798612005738092,0.3824333156925354,-1.3121632011955178,0.19312125088160137,alpha
-1.0844460805985392,0.5146570991468071,1.9025582052295598,1.4027233712880165,-1.1361593943900785,-0.18885944606653182,1.5268126635772652,1.1141164244184687,-1.1061873436365832,-0.5517550066033705,-1.1554517938176596,0.725081044447508,0.01388526307596294,gamma
1.2634370125716705,-1.8213133310604046,1.1433981071495527,-0.037647297610739386,1.4299924846533365,-2.960762108154059,-0.21519632356018042,-3.9021456875844773,0.006574702504701602,-0.5617069823549884,0.05651064846555637,-0.12492159532356542,-3.603484024877472,alpha
-0.3446272472144615,-1.4773639002721977,-1.5223343182817441,0.9627981057692444,-0.6920406309317177,-0.7151327111232425,0.46079724361596747,-2.079570589123665,-0.47305142126296074,-2.724900816549322,0.7663884765723994,-0.4138949422748569,-0.43948968490191054,gamma
2.1161081576820893,-1.5096114258968276,-0.4526901485095334,-1.1926095248665702,-2.3334974015717225,-1.7409321243166769,-0.11184710408631295,-2.2430222355731777,-1.4932057486514188,-0.7420106149222249,1.4148406628255548,-0.8741992700141499,-0.12481418859995064,alpha
-2.0570772549239305,-2.1665630686340767,-0.31207193205273287,0.829519376443917,-0.17441854888900388,-0.002208866115088859,-0.5587958188849573,2.5622214309736213,-0.7710231922546198,0.35995231102713254,-0.22549342333463607,0.29551169159033874,0.8966633699897959,gamma
-1.7621944499406776,1.025964308770276,0.18794177643275645,2.5353051056472586,0.5073095989964511,-1.2721689572738262,-1.4603024352092226,-0.5427205082628174,-0.363506099514987,-1.1647787214961967,-0.8141532565976035,-1.1652019999652885,-2.1370576975283884,gamma
-0.019620876813466248,1.2853082885513096,-0.45822302925650094,1.416604466769667,-0.9672914687676748,-3.278857681639069,-2.4874567587061294,-4.053961559108458,-0.5440535060404348,-1.9905610615844287,1.53739673068429,1.4141103906067818,-2.5676975509985684,gamma
0.41497392162153335,1.7610331901063128,-1.419877164270929,0.7594101059289021,-1.0885378225800324,-2.4805703022328514,1.542547211374117,-4.432035772682873,0.06341462518518592,-2.2647148403015387,-0.2818448493970999,-0.6368764742064333,-1.6163780307862703,gamma
2.608346595862987,-2.4000983763715302,0.6322163140318503,-3.1587686508366404,-2.5815821240429733,-1.2456009628640827,0.5574085568511856,-2.5310679993391108,-0.5073127857359884,-0.22794632068619136,0.05389734703320638,-1.326262161949157,2.0455469144432814,delta
2.9571383642691282,1.0621520136374687,1.0467127137757637,-0.8951003360313933,-1.8107560731937735,-2.952970381759891,-0.45768456167907784,-6.769387117534692,-0.12303668899747333,-2.633794973699932,-1.0756504835748875,0.33658304545903495,-1.8442670639826557,gamma
-1.71869849169775,0.41956964721027057,-0.4581369898417196,1.5465993102198028,0.8342036030384958,-0.9390593020971634,-1.026625482884179,-0.08214043339026059,0.2114534993542343,-0.3455511283602827,1.257613112576651,-0.5334524457759005,-1.1656515877705094,gamma
3.048620801917637,-0.20930655398765963,-0.2631612720598266,-1.0857603252844554,-0.42250242421678375,-0.8452388049849031,1.8951486121089698,-1.6297780092526097,-1.0374390380183667,0.5111237667095014,2.505448905356894,-0.4516410891769469,-1.8758852630997338,alpha
-0.2766625373369588,2.6821138062651375,-1.6273117279473155,-0.06868736292082428,-2.9617225091247956,-1.8758972759525339,-0.30082595603229867,-0.07554388244728794,-0.9770358295904016,0.7547106390812282,0.5510170602262995,-0.7334820666782794,0.9880989853817476,beta
-1.615296406329792,-2.2193842004925304,-0.7934597298834714,1.3850646563310662,-2.3040720952611684,-1.2829158641586038,0.11397066812777235,0.2076589081667617,-1.821245410894389,-1.9418519745464358,-0.057836612377593744,1.1277880271116458,0.7098374618188326,gamma
-2.2589490491617523,0.9758925660577789,0.7013898938094993,2.581271349535703,0.32174919333604574,-2.9138005447030677,-0.9125881981776266,-2.182120512327363,-0.05397540315208449,-1.5429123707980938,0.06338339263771817,-0.72839031324171,-2.483389897357804,gamma
-2.4288444762038184,-1.9860112131857348,1.029180436127967,2.3708143031691153,-1.6432189822339,-0.06312854615116037,-1.1341711452777905,3.0445606312728692,-2.349677480234237,-1.0027948806146558,-0.4283182577977557,-0.010465129052729338,0.4636308962765343,gamma
0.830536508205912,-1.0952980131577705,0.347397486434762,-0.4167596447124925,-2.050315904273573,-0.5311348931995254,-0.1453494223138852,-0.8982186939839771,-1.1454502937744062,-1.136403932008794,1.4152045267018234,1.8418156093866072,0.7490763629775814,beta
-0.44107507313654093,-0.5472476979834071,0.4539052294413472,-1.919527402059439,1.3553937668038687,-0.565578167322635,-1.7555055887046276,-4.960217134698707,3.7084442868191543,-2.0096229404415933,-0.7865720915578501,0.3323723332239848,1.8734116405061507,alpha
2.713434351142388,0.23529889065979182,-2.301471717669987,-1.345832753556532,-1.6616112317896738,-1.646437000832762,-0.24633528117984818,-2.999872161623163,-0.7996563921865929,-0.37305319741687637,1.3902553275119895,1.7873464144298254,-0.8291725254310072,alpha
1.4022322915145211,2.254405156480235,0.29787619102384516,-0.42904350782820055,-1.1530612626389571,-4.674733790587018,0.7474449714270559,-5.548710319449836,0.08094841504075045,-0.3371801955995166,-0.081894379572493,0.9911911129266663,-2.6126679597549574,gamma
0.15602393825183025,1.1651828209475221,-0.5969935884209324,1.6342904679637829,-1.6654570560923698,-2.752094377003605,0.4096853437465497,-2.8202845094468767,-1.4194194831676312,-1.8293119662904402,-0.23389780045359396,-0.19609321067693788,-2.318172936754776,gamma
-5.3951947562548765,-3.211584748715074,-0.9807880084135592,3.4810437870542392,-1.9164397573412453,2.3338326957407514,0.011862679180784205,9.678564964958785,-3.3828919456105364,0.764978744127508,1.0581700938241017,0.4705098473785568,3.0911137380698026,gamma
0.8523632974345612,-2.065183186377773,0.5921139002849184,-1.0137357116586907,-4.202681106659514,-1.992290617028898,1.4201849387819487,1.4742216684684764,-3.189079131373894,1.1107556521133164,-0.5459619271149279,-1.3496496702201406,1.4695060026222109,beta
0.07752296422223548,1.801244760140241,-0.06616593454643473,1.7538963997004526,-1.0407309677954983,-3.0266413492140773,0.4547043964167744,-3.834856295201978,-0.7587884734793546,-2.097594130163788,-1.2847277664174672,-0.3310243342080806,-2.835916077157304,gamma
-1.7576915494185479,2.2830797952497845,-0.7756063614376031,2.866089738077961,-4.933422535068965,-0.0905191507013845,0.9877285159245996,2.6504940121320493,-3.4177334965583164,-1.787606149250192,-0.397548696545778,-1.3845180194249966,1.4348580646315927,gamma
0.5337301515553692,2.1929676626498518,0.19145071595735258,1.0719078824660566,-3.232353843864813,-4.263527030756465,1.4336250198209464,-5.605141141268362,-1.1190241264228933,-2.9588546775625346,-0.9809467270133695,-0.7708136306140894,-1.7254018539913902,gamma
-1.710658509244083,-1.7239309298149978,0.7445863984731299,1.958314806862036,0.3881121107839176,-0.6279405311543762,-0.19360951103550808,1.7457976067302943,-1.305808997376347,-0.17440824145089406,0.19112423383639218,-1.1497074728974057,-1.3353141706542002,gamma
0.36274121450526353,0.5511503671946593,-1.2223646149872391,0.16805066970389237,0.5623029862874399,-1.8474466792203443,-0.9988208693340495,-3.798566910044956,0.87609443599675,-1.3923845289329038,1.024774112281728,1.1685803642733814,-1.6567312424121277,gamma
-0.32705029076620207,-2.0671605377477755,0.24495709317200393,0.48888413096253514,0.7713251987675858,-0.08148098884467903,-0.4554670562497405,-1.8598964831822427,0.426708162949494,-2.1729313564522488,0.6353291952162062,-0.11766730219285336,-0.49997174492996344,gamma
-1.3904005998996916,-2.933586336265857,2.1216313073302033,0.8629272723845595,-1.0206064709802913,-0.9324236022420971,-2.0653027750406103,-0.8040706819371658,-0.7432465162072478,-2.246161023007915,0.04303097332128144,0.6868579110122561,0.5900102159377107,gamma
-1.6439802956752523,-0.910819441278893,-1.2981039036871578,1.7222310960194525,1.5494358291327883,0.7772121375502885,-1.4072934434924025,2.510550500596481,-0.39398672571313553,0.3613548711075254,-0.9560585516833945,2.3176367886738785,-1.0583740026251007,gamma
-1.3506044720732548,-1.2757664164659732,-0.18455144218594516,0.6423736029718459,-1.809135458033646,-0.8189494562482521,-0.07434532975852426,0.5692840764321636,-1.073638434318339,-0.8936032172151173,0.1934485749917961,1.3098651694335341,1.183217266120217,gamma
1.0479995094909844,-2.545998737022187,0.20173865479604391,0.010900975474933516,-1.2026400638686054,-2.550509555566453,0.5105353784512363,-2.431711793925043,-1.5651728452688571,-1.1669569920301919,2.037210639718358,0.14707682744597397,-1.633869025595608,alpha
3.1263987540344096,0.7953495837627522,-2.61813319869228,-3.112182761240195,-2.783690958485425,-2.480652273990592,-0.6286702470308604,-3.572161905730967,-0.24868132383268238,0.7735280471455492,1.3528005348967251,-0.4665740712027766,0.8954315439293943,alpha
-0.946548593245724,0.08777352789608339,-0.28275932762936834,0.8034604399976856,0.9512571192050984,-1.0324791270505749,-0.49061223402665266,-1.913614907807125,0.8676015109166355,-1.1459960896726997,1.6641920547838993,-0.47606255777786693,-1.0129704108836897,gamma
0.24175220618008542,-0.43257358087591546,-1.7059590948907353,-0.37717940314694426,-1.45814020012785,-0.6511644386431501,2.052073311421935,-1.331143108006594,-0.2909569271853214,-1.1055952765171515,1.3523625459261506,-2.3648553727915123,0.8604002540272409,alpha
-2.6792844261537643,0.359728425715632,1.5668547072137862,2.3771225923178583,1.744646249659038,-0.22398451881558146,0.2736601192125019,1.7221128091144544,0.15536991554992108,0.2159491425174085,1.8486630689665502,-1.3076425810934404,-1.4705938421391829,gamma
-4.522821643191697,-1.5344583043519018,0.6769940973750542,2.997361181505853,3.0081282635275532,2.936382722866105,1.1234272870957618,6.273990880156993,0.2587563235102699,0.7871083062557656,0.3149718715553322,0.21498281745454795,0.3905589936498566,gamma
-0.3852749199445715,-1.807720001760774,0.03263883669087142,0.47834154562646747,-1.1580054241647717,-1.4377894224670658,-0.5567787728433663,-2.198768731824548,-0.5585030164643521,-2.2546767928530835,2.0487082576988507,-1.6254922701998327,-0.05148320605577772,gamma
-0.20635816173006727,-0.8701117514840818,-1.2249998886600506,0.8903672704598806,-1.5221759497978828,-1.8883272700231168,-0.35840357551288854,-2.2673127207843113,-1.010626169954206,-2.112947941623709,0.3630042848060769,-1.7210775209604694,-0.7330261030379768,gamma
2.5664912433687213,1.9036013760695363,-0.8460396726276345,0.37934895635134414,-4.451813326956427,-1.0873070756668521,-0.705537947278461,-1.4225233819797203,-3.096639711239438,-1.5453832113749004,0.6882597107724135,0.5477389787375606,-0.5477809728493743,gamma
-2.543712073021335,-2.1761985408341236,-0.05080078861953355,2.9824984302632553,-0.016822089921488148,1.4344030524807785,-0.057397463786793744,4.135635171664773,-2.0126850607831432,-0.9851220631812776,-0.0120435529599315,-1.1207676506962496,-0.265979764596157,gamma
0.37861242543695317,1.9552743005306135,1.067997778058972,1.1945928653786257,-2.6885317606885346,-1.4098231042064384,0.67101780491777,-1.1481927906792069,-1.737842746296176,-1.3285377841816717,-0.541473006507169,-0.10200628012726169,-0.7089460781900827,gamma
-3.007366836516562,-1.3074687586107674,0.9778722722111376,3.6273189707009053,0.5544509323283799,1.7858246180716715,-1.4155240669137066,5.887485970916152,-2.287276180429326,0.17401194308138024,0.9758233372885634,0.008857703668895378,-0.881134387791549,gamma
-1.6866500199318293,3.757749673901804,1.156006669451127,0.5154339060517096,-2.962958035026267,-0.00393211684072714,0.15875605093754283,-0.21845295751882662,0.3606340699963406,-1.2276626379046798,2.14300705458491,-0.4697644643371368,3.018389610269357,alpha
-3.499544096220354,-0.4551948178932683,0.15140739607201872,3.7134988219780127,1.1108060278235836,2.722266036650012,0.11758862988720224,8.219925640033319,-2.216884439177682,1.7525913277406366,0.1551553428653563,-0.39828303354254857,-0.5401950097938626,gamma
-3.2532221145565106,-2.1803488866549614,-1.809267714588258,1.5957655643194402,-2.396020032906577,-0.7670695960642999,0.35533819559013685,4.718195144820317,-2.506060367903637,0.8859400604487475,-0.9282199673480178,1.2434282781029249,1.8820156480707433,gamma
1.6032184350913026,3.456785900317641,-0.8546246417550657,0.8463913850865453,-0.5565105545215854,-2.5462982881937615,0.034204684538075444,-2.045914162657783,-1.0719654819625397,0.7591144344741407,-1.7324945949673274,-0.39320100368219,-3.5874433312613605,delta
-0.8864016514221424,1.344355434261566,-3.688365291428444,2.0669617234381894,0.6259998912947691,-0.5944950592277527,0.23545579511111434,1.8327156437106034,-1.1640207696717904,1.004762442094795,-0.3754074464839619,-0.048829835933703165,-2.421033547821735,gamma
-2.068133030457433,-3.3737780626096283,-1.8337057676294346,1.9696068083896503,-0.6719231920243414,-0.7892860422306381,0.14431001943507885,1.1261393912483304,-1.6975889019451893,-1.6452383322599367,-1.3404886413664368,-0.3198262778887562,-0.32033847815402927,gamma
0.6746732737503291,-2.8453549506759703,-0.6060838322196587,-0.45190934065467886,-0.7172223200422291,0.6552042789590491,-0.38281748098675,-1.3848209901637705,-0.30228613876043586,-2.3539565329915413,0.5163966677865788,-1.245051223503995,0.9541477394065956,beta
-0.26792333843701965,0.1529399233720563,1.677115870186871,0.14972938744530656,-0.45096955541645883,-1.618896487887206,-0.47687646064383565,-1.752098442484004,0.07881160753561312,-0.5737155315916165,0.053059312932619035,0.8652897561352498,-0.4765474161574794,gamma
-0.9578167679836058,1.713934816593091,1.693547133413672,1.0341428977691376,-2.764034759679354,0.7403633814799957,0.02233923931860801,4.461811602103463,-2.330511045312848,1.4371350289084464,0.032143146964560894,-1.7257711248125733,1.527044791636736,beta
-0.34381950384355964,-0.3165227438532593,-0.7424867777695996,2.5399760147890857,0.5619938091102721,-1.5105274381173084,-0.8385006163839522,-1.7903669526981631,-1.1212633112915666,-2.066554061930414,0.3343270545535034,-0.2899813544366399,-3.5376342247223054,gamma
-2.054961579739315,2.7684076499714285,1.8055744326868153,1.6347728214987385,-4.710765603474198,-0.3286563344683464,-1.4762625440017794,5.333689134104786,-3.283897116027169,1.6989019365613753,0.1802948805034444,-0.8148681489093441,2.3685242409726603,beta
2.213714749855212,1.5308310493595563,0.6190329465885325,-1.4066777710841751,-1.349280771559453,-1.962108705137836,-0.5168468831738285,-2.007807522507514,-0.5084273173352758,1.152535640492911,-0.49156193901893,-1.4127257589005562,-0.8427924299871643,alpha
-3.5835308960447905,-4.412053048845441,-0.3777648875224771,1.3469554493918112,-1.6850332922383093,1.4497399228320003,2.3674143640271215,5.278073575566218,-1.8504500081004096,-0.5600096436362475,-1.2703620463250862,1.15469376671672,3.45888123448544,gamma
2.3738957641242973,0.10950495635848068,1.0189232400898984,-1.218253954090733,-1.9566516086402062,-2.351200099384836,0.9198715159544302,-2.860743553070611,-1.0886759707776474,-0.0645462381940205,0.11345604005655238,0.18583762890275304,-0.9414074007136746,alpha
1.5707227673962,-1.2826742626310699,0.8259235830306532,-0.3606884199309616,-1.179528255353843,-0.47252441330798034,-1.7151799707034205,-2.971886550486168,-0.5288261432216418,-2.436308009719525,1.762979652537399,-0.5077167691497139,-0.2799498112818126,beta
-4.410081488734959,-0.9908716109343447,0.8507193944606469,4.5624630659353755,-0.22319525705902965,3.6463463934821947,0.44489589500988425,9.914915457626288,-3.2443273362773204,0.8733183347071076,1.031653774575175,-1.4089191026905246,0.7167826471726695,gamma
1.1583180103540407,0.4741759706459825,-0.642776382899948,-0.178929004839547,-0.14150269941341853,-2.934257659203376,-1.4162688593406074,-4.8799189971882155,0.3810406276141196,-1.3884642195756218,2.05419384125607,0.14782073903652695,-2.192773147896253,gamma
0.7279135574637634,-1.190119216348842,1.568518985472554,-1.230719150320931,-2.507722101649206,-1.1877889386668383,-0.3751089949435645,-1.1434696774062965,-0.8484244937366169,-0.5303498634401235,0.05245738688944395,0.7798286407550497,1.6035979091175383,beta
-1.9097026872234995,-2.552722833699634,0.8640699821389469,2.112165765990917,-0.42948059208627565,-0.5992760242429422,1.3111622966036165,1.6119726509208143,-1.742076417638478,-1.0906881335450493,-0.5028687536709558,1.178865937036939,-0.7272201555113104,gamma
-1.1250552955932884,-0.5901573862368272,1.489599409447649,0.6613064674921083,-0.8376935918859463,-2.232596284590259,0.28123049221860413,-0.2568029398792423,-0.7971521534239027,0.18574515895562005,-1.743672602396536,0.15682301609819319,-0.5511361205236409,gamma
0.6752118244252383,1.1620327140482973,1.2727147339712648,1.3269194292946915,-3.9857225090247326,0.36121291919447795,-0.43229517910733023,-2.318616443362116,-1.7430430168260043,-4.525768334937388,0.03175945658145075,0.07567354061338613,1.0819768603758586,alpha
1.9472414192810772,-2.2983915208715886,0.13998209632135372,-3.5522215411636346,-1.4668223772951416,-2.3452406927641434,-0.0018287588441003935,-2.7809956192118994,0.4160313233736388,1.0731780390076933,-3.2415138253291205,0.2971600238082216,1.659962472716856,delta
-1.934944228272984,-0.1091669461872733,-0.4134487034717953,2.4691307609185826,0.6454888024052088,-0.17125074626664538,-0.9001602278736629,0.806352687487138,-0.5681782673205884,-1.13354301760628,1.2065357234543024,0.2690526930157071,-1.408985003099665,gamma
0.7644143792503151,1.7232620527344567,0.18780033804252202,-1.0094358699668198,-1.2171614471944796,0.4244197474648348,-0.8097248357672839,-0.9678687889048472,0.558935698494551,-0.3019545883728745,-0.0596543119921916,-1.7016658582874162,1.5385199363271285,alpha
-2.483766091560433,-0.6397374520536411,0.5445824007936281,2.2989214709987396,-0.07985722691283503,0.22902090940653297,-2.8500301093171823,3.9622403205631853,-1.5873536551707117,0.7096105380426687,-1.2060223714081189,-0.8859707338977769,-0.3641826290578526,gamma
-1.6453526285125473,0.6403785835461774,-0.47539224221454224,1.7884930036709905,-1.5628553063949193,1.1547177986258612,0.21907156253766866,3.147667450625888,-1.5220098255372108,-0.4365379634828228,-0.4351387479620344,-1.314878664404412,1.0684068514473486,gamma
-1.5469543937276877,-1.356634065258437,-0.7560040194566048,2.046830691958563,0.9397008983312652,1.7667323339983025,-0.45025338777827145,2.4555233145036954,-0.7009882444154968,-1.0626709352306987,-1.0501865373616694,-0.9722982447348347,-0.41430354986605455,gamma
-0.3470768875114184,-2.176669144332993,-1.0757366484416113,0.3253684390448467,-0.856601937249583,-1.6319367099474633,-0.528998414203127,-2.4370642699229847,-0.40222821973061795,-2.156917719504214,0.08797354712916895,-0.44027463685080354,-0.21976255483629814,gamma
0.8806974481347123,0.068755048120001,1.3530691601664073,2.0447803783807426,-0.09535010633178465,-0.5066186355731016,-0.5279940217656136,-3.4809593093908022,-0.8036153607781342,-3.8049364707051883,-0.6525282932166452,-0.6111771520193271,-2.8581698546693723,gamma
-0.5584751428785869,-2.734365305952654,0.9459295852703784,-0.4817976901790432,-2.5652069698530657,-2.6396525267350777,-1.4419103561118092,-3.6868306000644018,-0.3885829320996136,-2.8787385002582813,-0.20233890687008754,-0.18324524320928193,1.4505000741363676,gamma
-1.0058783360440149,1.7801494453456221,-1.31246730344855,2.8103279194495494,-2.275005536557523,-2.179116257023474,1.1770006367903372,-0.3478844291162515,-2.363187287085485,-1.402501046868557,0.0689061331209721,-0.13260407824049675,-1.9942211490775805,gamma
-3.1656875576715553,0.01861085778146465,-1.251356182239287,1.6742704912084891,0.5743024761005454,0.0621048554559136,-0.547191788882491,1.2111647921666409,0.6549767351571096,-0.6960131395963667,-1.1068702915340567,1.3345061333378379,0.7844350685649013,gamma
-2.5274972063357826,-1.8839071068076294,-0.7756066046023912,1.7520699412232386,-1.2094889465912448,-0.8373624714379612,0.20545568703630285,3.0460239725638583,-1.9038359634465025,0.2370074590357878,-0.6673333812164803,-2.241915934508913,0.40760349167473997,gamma
-0.21513594100082445,-0.48831664866851077,0.12146106419954589,-0.8997535526402823,-1.400098373877513,-1.4589645755686507,-0.34375651951011005,-1.6222111926477856,0.22417863368538526,-0.46142742779479384,0.43521152828960236,-0.741498249912725,1.3123117555729396,beta
0.4365626915064631,-0.23086194133745386,-0.4929182749492523,-0.3435348078527254,2.5922410414069077,-0.13204148600623822,-0.8252919608308644,-2.5142813587796082,1.888455809359892,-0.5222843327233206,-0.1877270235798839,0.8406067127833832,-1.5050652980049568,alpha
-1.6594660953897744,0.5413064564247194,-0.16414941272177394,1.2836410162331426,-0.0634159154202093,1.7445584941600039,0.8241028968557058,5.037329974251402,-1.1021947683858992,1.7281892892639235,0.872153105684055,0.3240364427065333,0.7910592012804052,beta
0.9420337043793108,0.556081263756369,0.29471925290230155,-0.8631239223866342,-4.274692479983088,-2.810599068168042,-0.24402835217113436,-3.06132077990726,-1.3629285676225962,-1.426956689259208,1.0371814056490503,-0.9104867035315213,1.294149530346525,alpha
0.5996643753949554,-0.5530365157675048,-1.636403019206485,0.9575653070766195,3.6107990544970407,-0.541865383413433,1.4548261741466506,-0.9631785578241023,0.5544345181181956,0.591500335680996,-0.6996008087023639,-0.20937561331191326,-4.2043841608033805,alpha
-1.7313086776209676,0.021258577429679848,0.8495845310466172,1.8905043600894829,0.47211255039165745,1.2725514464023702,-0.18969349345240752,3.6092552412738437,-0.9631141347760055,0.537589652816949,-0.17464794568162792,1.360168130828013,-0.26521447039310964,gamma
3.644191804092153,0.9979045541023321,0.3160678697299512,-1.2658102153693653,5.0908991280889655,0.4546147653883663,-0.3764225545881953,-4.628753182043123,2.7753413462527474,0.19814586720036798,-1.9899462698211248,0.33237683351960967,-4.592588917834878,alpha
